rank,original_index,feature_id,p_value,selected_top250,selected_mixed250
1346,1871,M26683_at,0.0156556837933055,FALSE,FALSE
1347,1356,L17330_at,0.0157129125449718,FALSE,FALSE
1348,1238,L07597_at,0.0157425679100427,FALSE,FALSE
1349,4729,X85785_rna1_at,0.0157726855886876,FALSE,FALSE
1350,3855,U83410_at,0.0157760690130645,FALSE,FALSE
1351,1308,L13329_at,0.015807641726874,FALSE,FALSE
1352,1707,M13934_cds2_at,0.0158357452931496,FALSE,FALSE
1353,1330,L14787_at,0.0161401632841337,FALSE,FALSE
1354,2561,S94421_at,0.0162378430990673,FALSE,FALSE
1355,48,AFFX-HUMTFRR/M11507_5_at,0.016259388794214,FALSE,FALSE
1356,3840,U82321_at,0.0162940275250661,FALSE,FALSE
1357,544,D64154_at,0.0163227325087876,FALSE,FALSE
1358,4243,X52882_at,0.0163254274667319,FALSE,FALSE
1359,2433,S34389_at,0.0164097983664613,FALSE,FALSE
1360,49,AFFX-HUMTFRR/M11507_M_at,0.0164212968291437,FALSE,FALSE
1361,5826,HG3125-HT3301_s_at,0.0166325036811386,FALSE,FALSE
1362,211,D13642_at,0.0166464875559517,FALSE,FALSE
1363,3627,U69263_at,0.0166671399681507,FALSE,FALSE
1364,183,D11139_at,0.0167018577473168,FALSE,FALSE
1365,4098,X07109_at,0.0169822871121615,FALSE,FALSE
1366,5931,S71043_rna1_s_at,0.0170244341507201,FALSE,FALSE
1367,6052,L11244_s_at,0.0170346331475869,FALSE,FALSE
1368,6346,M92843_s_at,0.0171835013028434,FALSE,FALSE
1369,2258,M81750_at,0.0171919471929369,FALSE,FALSE
1370,1000,HG4336-HT4606_at,0.017201098912788,FALSE,FALSE
1371,5449,X07203_at,0.0172047729870833,FALSE,FALSE
1372,105,AC002077_at,0.0172215753595338,FALSE,FALSE
1373,375,D31890_at,0.0172585130639261,FALSE,FALSE
1374,4120,X12492_at,0.0172819650148882,FALSE,FALSE
1375,4551,X75252_at,0.0173108013451895,FALSE,FALSE
1376,3304,U49278_at,0.0173624612676168,FALSE,FALSE
1377,4223,X51985_at,0.0173909830832928,FALSE,FALSE
1378,3666,U72515_at,0.0174123638250908,FALSE,FALSE
1379,6411,X57809_s_at,0.0174388798186386,FALSE,FALSE
1380,410,D42039_at,0.0174603623859719,FALSE,FALSE
1381,3091,U35113_at,0.0174640190979058,FALSE,FALSE
1382,4307,X57522_at,0.0175325037676966,FALSE,FALSE
1383,4075,X05276_at,0.0175924729219483,FALSE,FALSE
1384,2146,M64099_at,0.0176340791971801,FALSE,FALSE
1385,6590,U57971_s_at,0.0176647371247336,FALSE,FALSE
1386,4247,X53331_at,0.0176779521385554,FALSE,FALSE
1387,4659,X81198_at,0.0176818254791471,FALSE,FALSE
1388,6309,X53800_s_at,0.017684519552976,FALSE,FALSE
1389,934,HG358-HT358_at,0.01772755310031,FALSE,FALSE
1390,3821,U81556_at,0.0178593454418586,FALSE,FALSE
1391,2916,U21931_at,0.0179588013636019,FALSE,FALSE
1392,6205,M17254_s_at,0.0179916795491489,FALSE,FALSE
1393,2542,S82075_at,0.0179920196887934,FALSE,FALSE
1394,4576,X76302_at,0.01800346726643,FALSE,FALSE
1395,1203,L04733_at,0.018036853588076,FALSE,FALSE
1396,3213,U43431_at,0.0182426750219452,FALSE,FALSE
1397,3720,U77827_at,0.0182755946457522,FALSE,FALSE
1398,5360,M91463_rna1_at,0.0183054468269188,FALSE,FALSE
1399,5935,V00594_s_at,0.0183055135014393,FALSE,FALSE
1400,6375,X80763_s_at,0.0183080546594598,FALSE,FALSE
1401,5756,HG2441-HT2537_s_at,0.0183450854042121,FALSE,FALSE
1402,6130,L49209_s_at,0.0183546901585749,FALSE,FALSE
1403,6047,L10615_s_at,0.0184287617525053,FALSE,FALSE
1404,6552,X81832_s_at,0.0184334523314556,FALSE,FALSE
1405,5040,Y12711_at,0.018438476477761,FALSE,FALSE
1406,6672,X53296_s_at,0.0184804227567326,FALSE,FALSE
1407,4442,X66503_at,0.0184982698995807,FALSE,FALSE
1408,6635,U82108_s_at,0.0185676585942312,FALSE,FALSE
1409,1666,M10014_cds1_at,0.0185940287113792,FALSE,FALSE
1410,6294,M86873_s_at,0.0186044951160963,FALSE,FALSE
1411,4349,X60484_at,0.0186100554911721,FALSE,FALSE
1412,1033,HG825-HT825_at,0.0186554104615899,FALSE,FALSE
1413,6088,M27394_s_at,0.0187235345341111,FALSE,FALSE
1414,5899,HG627-HT5097_s_at,0.0187388572984502,FALSE,FALSE
1415,6735,M58460_at,0.0187929883604768,FALSE,FALSE
1416,2289,M84605_at,0.0188049754274293,FALSE,FALSE
1417,4496,X70070_at,0.0188474988339051,FALSE,FALSE
1418,2236,M77349_at,0.0188659519950897,FALSE,FALSE
1419,5193,Z69923_at,0.0188777877380463,FALSE,FALSE
1420,3516,U62531_at,0.0189024654808132,FALSE,FALSE
1421,1127,J04823_rna1_at,0.0189814054326114,FALSE,FALSE
1422,41,AFFX-HUMRGE/M10098_3_at,0.0190211306203003,FALSE,FALSE
1423,302,D25328_at,0.0190469466850891,FALSE,FALSE
1424,2342,M90696_at,0.0190496174396835,FALSE,FALSE
1425,4728,X85753_at,0.0190656288511746,FALSE,FALSE
1426,3481,U60276_at,0.0191211978025686,FALSE,FALSE
1427,5548,D10326_s_at,0.019126648684445,FALSE,FALSE
1428,3712,U77456_at,0.0191432081133256,FALSE,FALSE
1429,3887,U86602_at,0.019308670331011,FALSE,FALSE
1430,142,AF007111_at,0.0193171636452303,FALSE,FALSE
1431,2888,U19948_at,0.0193426513268808,FALSE,FALSE
1432,492,D50920_at,0.0193540062970244,FALSE,FALSE
1433,4560,X75861_at,0.0193954761603193,FALSE,FALSE
1434,721,D87450_at,0.0194449053802778,FALSE,FALSE
1435,5242,D10925_at,0.0194724726388685,FALSE,FALSE
1436,3477,U60205_at,0.0195100479145763,FALSE,FALSE
1437,2599,U02570_at,0.0195404058608413,FALSE,FALSE
1438,423,D42084_at,0.019549954896988,FALSE,FALSE
1439,5739,HG2175-HT2245_s_at,0.0195518641985329,FALSE,FALSE
1440,3487,U60644_at,0.0195848373034365,FALSE,FALSE
1441,5728,M14199_s_at,0.0196111285734345,FALSE,FALSE
1442,3312,U49844_at,0.019759358343739,FALSE,FALSE
1443,2746,U11690_at,0.0197724955761903,FALSE,FALSE
1444,836,HG2290-HT2386_at,0.0199257170755114,FALSE,FALSE
1445,1904,M29540_at,0.0199314478442609,FALSE,FALSE
1446,440,D44466_at,0.0199316601097563,FALSE,FALSE
1447,6325,M57703_s_at,0.0199462076023493,FALSE,FALSE
1448,6124,U32986_s_at,0.0199795143636233,FALSE,FALSE
1449,910,HG3345-HT3522_at,0.0200122847509452,FALSE,FALSE
1450,5543,D00749_s_at,0.0201119411965182,FALSE,FALSE
1451,1607,L41919_rna1_at,0.0201653156524261,FALSE,FALSE
1452,1523,L37043_at,0.0201950840875666,FALSE,FALSE
1453,4776,X90780_rna1_at,0.0202819666856656,FALSE,FALSE
1454,626,D83782_at,0.0202837773949487,FALSE,FALSE
1455,5832,HG3242-HT3419_s_at,0.0203019575977194,FALSE,FALSE
1456,4887,X98260_at,0.020349164943212,FALSE,FALSE
1457,7105,Z34822_f_at,0.0203920247454294,FALSE,FALSE
1458,5995,X52979_rna1_s_at,0.0204288229736706,FALSE,FALSE
1459,1743,M15958_at,0.0204366716605534,FALSE,FALSE
1460,311,D26135_at,0.0204578746903509,FALSE,FALSE
1461,4734,X86098_at,0.0205686922331604,FALSE,FALSE
1462,5281,J02986_cds1_at,0.0206346766174357,FALSE,FALSE
1463,4866,X97160_rna1_at,0.0206432772750567,FALSE,FALSE
1464,5330,M15169_at,0.0207157887933422,FALSE,FALSE
1465,4787,X91141_at,0.0207797211926686,FALSE,FALSE
1466,3284,U48405_at,0.0208545342371934,FALSE,FALSE
1467,1669,M10612_at,0.0208760326118788,FALSE,FALSE
1468,1320,L13923_at,0.0208845003068886,FALSE,FALSE
1469,1798,M21005_at,0.020922069397506,FALSE,FALSE
1470,494,D50923_at,0.0209481942692321,FALSE,FALSE
1471,7022,M34516_at,0.0209499302232935,FALSE,FALSE
1472,2091,M60752_at,0.020987033203972,FALSE,FALSE
1473,698,D87116_at,0.0211116927729642,FALSE,FALSE
1474,5211,Z80776_at,0.0211180785803309,FALSE,FALSE
1475,1071,J03133_at,0.0211423828266439,FALSE,FALSE
1476,5070,Z18954_at,0.0211685118720646,FALSE,FALSE
1477,876,HG2810-HT2921_at,0.0212031273598144,FALSE,FALSE
1478,6114,X95097_rna1_s_at,0.0212410226122905,FALSE,FALSE
1479,6219,M20203_s_at,0.021242977637385,FALSE,FALSE
1480,5104,Z28339_at,0.0212490058211707,FALSE,FALSE
1481,4001,U96915_at,0.0213275742867556,FALSE,FALSE
1482,3144,U39226_at,0.0213548747445709,FALSE,FALSE
1483,1288,L11373_at,0.021380738758746,FALSE,FALSE
1484,725,D87454_at,0.0214498531616517,FALSE,FALSE
1485,719,D87448_at,0.0214800164514802,FALSE,FALSE
1486,2175,M67439_at,0.0215031581722747,FALSE,FALSE
1487,669,D86968_at,0.0215081253086978,FALSE,FALSE
1488,4635,X79882_at,0.0215522053055793,FALSE,FALSE
1489,3448,U58334_at,0.0215617524564137,FALSE,FALSE
1490,918,HG3432-HT3621_at,0.0215727274444402,FALSE,FALSE
1491,4791,X91249_at,0.0216072934008692,FALSE,FALSE
1492,50,AFFX-HUMTFRR/M11507_3_at,0.0216104375837397,FALSE,FALSE
1493,4131,X13334_at,0.0216467961762582,FALSE,FALSE
1494,2556,S83549_at,0.0216639621449107,FALSE,FALSE
1495,6214,M19309_s_at,0.0216690883133921,FALSE,FALSE
1496,6160,X05855_at,0.0216786932234052,FALSE,FALSE
1497,632,D84145_at,0.0216986756564934,FALSE,FALSE
1498,6267,M29335_s_at,0.0218528277201602,FALSE,FALSE
1499,4720,X85134_rna1_at,0.0218914113180306,FALSE,FALSE
1500,2177,M68520_at,0.0218937094802757,FALSE,FALSE
1501,998,HG4332-HT4602_at,0.0219091180656732,FALSE,FALSE
1502,4136,X13794_rna1_at,0.0219367459119171,FALSE,FALSE
1503,7005,X51345_at,0.0220493244916063,FALSE,FALSE
1504,3085,U34879_rna1_at,0.0220837593406111,FALSE,FALSE
1505,3859,U83600_at,0.0220925199109006,FALSE,FALSE
1506,5695,D90070_s_at,0.022166644109687,FALSE,FALSE
1507,2815,U15460_at,0.0221901272501107,FALSE,FALSE
1508,735,D87465_at,0.0222355437602042,FALSE,FALSE
1509,55,AFFX-HUMGAPDH/M33197_5_st,0.0222433128839566,FALSE,FALSE
1510,5624,D37984_s_at,0.0222669681883292,FALSE,FALSE
1511,4805,X92521_at,0.0223211393834971,FALSE,FALSE
1512,3397,U54778_at,0.022339434184943,FALSE,FALSE
1513,593,D80009_at,0.0223460677933939,FALSE,FALSE
1514,1998,M37197_at,0.0225233781588997,FALSE,FALSE
1515,1053,J00306_at,0.022525612420646,FALSE,FALSE
1516,3277,U47931_at,0.0227145005501045,FALSE,FALSE
1517,1517,L36847_at,0.0227212987950071,FALSE,FALSE
1518,5356,M83664_at,0.0227783039742513,FALSE,FALSE
1519,6074,M67468_s_at,0.0228093927681134,FALSE,FALSE
1520,678,D86978_at,0.0229238109822611,FALSE,FALSE
1521,5068,Z18948_at,0.0229426570538958,FALSE,FALSE
1522,2553,S83365_at,0.022962719391655,FALSE,FALSE
1523,2907,U20979_at,0.0230437297147189,FALSE,FALSE
1524,1647,L76687_at,0.0230471402148135,FALSE,FALSE
1525,5175,Z49269_at,0.0230505205288144,FALSE,FALSE
1526,1395,L20971_at,0.0231120614277144,FALSE,FALSE
1527,3715,U77643_at,0.0231302714834998,FALSE,FALSE
1528,4664,X81479_at,0.0231858333954492,FALSE,FALSE
1529,6384,M87507_s_at,0.023204715779045,FALSE,FALSE
1530,4879,X97795_at,0.0232075687969951,FALSE,FALSE
1531,2507,S77583_at,0.0232451833788246,FALSE,FALSE
1532,6279,X97748_s_at,0.0232708453945506,FALSE,FALSE
1533,1525,L37199_at,0.0232897738310743,FALSE,FALSE
1534,3669,U72661_at,0.0233125260557717,FALSE,FALSE
1535,6023,L03411_s_at,0.0233408587432148,FALSE,FALSE
1536,3617,U68485_at,0.0233618494230067,FALSE,FALSE
1537,5376,U04636_rna1_at,0.0233627660229809,FALSE,FALSE
1538,3801,U79734_at,0.0235615012363959,FALSE,FALSE
1539,1046,HG987-HT987_at,0.0235719517168174,FALSE,FALSE
1540,1184,L01406_at,0.0236401883005809,FALSE,FALSE
1541,2589,U01922_at,0.0236759082171884,FALSE,FALSE
1542,3807,U80040_at,0.0236863725458876,FALSE,FALSE
1543,5524,S62027_s_at,0.0236889915688129,FALSE,FALSE
1544,3547,U64998_at,0.0237096590484581,FALSE,FALSE
1545,3549,U65011_at,0.0237390696111246,FALSE,FALSE
1546,4877,X97674_at,0.0237614497028351,FALSE,FALSE
1547,3911,U89336_cds4_at,0.0237957149350832,FALSE,FALSE
1548,3678,U73328_at,0.0238106861224145,FALSE,FALSE
1549,4,AFFX-BioC-5_at,0.0238696408406586,FALSE,FALSE
1550,386,D38076_at,0.0238770996894337,FALSE,FALSE
1551,1147,J05272_at,0.0239082762988344,FALSE,FALSE
1552,7023,M34516_r_at,0.0239580293378787,FALSE,FALSE
1553,4034,X02596_at,0.0239903439330962,FALSE,FALSE
1554,6163,X03363_s_at,0.0240310904544474,FALSE,FALSE
1555,5599,D28235_s_at,0.0240917568497062,FALSE,FALSE
1556,7061,L42583_f_at,0.0241389603802068,FALSE,FALSE
1557,5014,Y10512_at,0.0241408065597542,FALSE,FALSE
1558,693,D87074_at,0.0243794828956785,FALSE,FALSE
1559,1754,M16801_at,0.0243879940781004,FALSE,FALSE
1560,7094,X97444_f_at,0.0245244649997478,FALSE,FALSE
1561,724,D87453_at,0.0245342937628713,FALSE,FALSE
1562,201,D13628_at,0.0245707022921438,FALSE,FALSE
1563,3464,U59423_at,0.0245983307849744,FALSE,FALSE
1564,8,AFFX-CreX-5_at,0.0246722381897184,FALSE,FALSE
1565,1252,L08488_at,0.0246999422187445,FALSE,FALSE
1566,76,AB000897_at,0.0247549828360849,FALSE,FALSE
1567,339,D29012_at,0.0247585624146815,FALSE,FALSE
1568,5917,S76942_s_at,0.0248223483298373,FALSE,FALSE
1569,3110,U37022_rna1_at,0.0248581710195024,FALSE,FALSE
1570,3661,U72507_at,0.0248854917052388,FALSE,FALSE
1571,3877,U85767_at,0.0249243554703429,FALSE,FALSE
1572,5666,D78577_s_at,0.0249372027353654,FALSE,FALSE
1573,3128,U37689_at,0.0250765391538842,FALSE,FALSE
1574,2233,M77142_at,0.0250813473238035,FALSE,FALSE
1575,3452,U58682_at,0.025185122509611,FALSE,FALSE
1576,5375,S78234_at,0.025185181550224,FALSE,FALSE
1577,7128,M71243_f_at,0.0252044117947882,FALSE,FALSE
1578,4354,X60673_rna1_at,0.0252058445221023,FALSE,FALSE
1579,39,AFFX-HUMRGE/M10098_5_at,0.0252208769848586,FALSE,FALSE
1580,5891,U19251_s_at,0.0253770099947635,FALSE,FALSE
1581,3300,U49188_at,0.0253780174882392,FALSE,FALSE
1582,4826,X94612_at,0.0253869308710679,FALSE,FALSE
1583,1389,L20815_at,0.0255672707122945,FALSE,FALSE
1584,44,AFFX-HUMGAPDH/M33197_3_at,0.0257018693293368,FALSE,FALSE
1585,2224,M76424_at,0.0257092201104069,FALSE,FALSE
1586,867,HG2707-HT2803_at,0.0257316800466976,FALSE,FALSE
1587,5848,M13929_s_at,0.0257534832765656,FALSE,FALSE
1588,1208,L05424_cds2_at,0.0258013611624541,FALSE,FALSE
1589,166,D00723_at,0.0258389972369492,FALSE,FALSE
1590,2323,M87860_at,0.0259119340169338,FALSE,FALSE
1591,3043,U32315_at,0.0259138562290298,FALSE,FALSE
1592,4870,X97302_at,0.0259138843259435,FALSE,FALSE
1593,2383,M94556_at,0.0259237858585189,FALSE,FALSE
1594,805,HG1614-HT1614_at,0.0259370291534269,FALSE,FALSE
1595,6223,M20778_s_at,0.0260259664003152,FALSE,FALSE
1596,2016,M55040_at,0.0261367250296746,FALSE,FALSE
1597,3345,U51241_at,0.0261734690302677,FALSE,FALSE
1598,2391,M95610_at,0.0261943873408839,FALSE,FALSE
1599,780,D90097_at,0.0262352266535244,FALSE,FALSE
1600,1287,L11372_at,0.026285242260968,FALSE,FALSE
1601,1524,L37127_at,0.0264400755021541,FALSE,FALSE
1602,3273,U47742_at,0.026441506694215,FALSE,FALSE
1603,2477,S72487_at,0.0265232869569338,FALSE,FALSE
1604,675,D86975_at,0.0265465886773135,FALSE,FALSE
1605,3967,U92459_at,0.0266012585922919,FALSE,FALSE
1606,3681,U73377_at,0.0266515109555932,FALSE,FALSE
1607,5002,Y10207_at,0.0267479268404605,FALSE,FALSE
1608,3717,U77665_at,0.0268535941784192,FALSE,FALSE
1609,396,D38521_at,0.0269207648514101,FALSE,FALSE
1610,1068,J03040_at,0.0269459026574007,FALSE,FALSE
1611,854,HG2566-HT4867_at,0.0269600874021386,FALSE,FALSE
1612,6386,M91669_s_at,0.026981831387468,FALSE,FALSE
1613,3824,U81607_at,0.0270827337208016,FALSE,FALSE
1614,1351,L17128_at,0.0271282231738095,FALSE,FALSE
1615,17,AFFX-CreX-5_st,0.0271309441932998,FALSE,FALSE
1616,6956,J00277_at,0.0273681915479143,FALSE,FALSE
1617,1972,M34182_at,0.0274260370046637,FALSE,FALSE
1618,3016,U30825_at,0.0274674015974718,FALSE,FALSE
1619,4033,X02544_at,0.0274682382178936,FALSE,FALSE
1620,706,D87433_at,0.0274931139620163,FALSE,FALSE
1621,6692,Z25521_s_at,0.0274976831853651,FALSE,FALSE
1622,1454,L29217_at,0.0276620610739718,FALSE,FALSE
1623,1915,M30185_at,0.0276759151029602,FALSE,FALSE
1624,4865,X97074_at,0.0277305873004053,FALSE,FALSE
1625,1638,L49169_at,0.0277583496478212,FALSE,FALSE
1626,6307,Z38133_s_at,0.0278190267983991,FALSE,FALSE
1627,4721,X85178_at,0.0278641858212147,FALSE,FALSE
1628,3337,U50950_at,0.0279214812027824,FALSE,FALSE
1629,242,D14811_at,0.0280331295189042,FALSE,FALSE
1630,5492,X89430_at,0.0281173981400163,FALSE,FALSE
1631,3694,U74667_at,0.028163145424213,FALSE,FALSE
1632,127,AF001294_at,0.0283682871599055,FALSE,FALSE
1633,6260,M28213_s_at,0.0284724592614794,FALSE,FALSE
1634,1981,M34677_at,0.0285238306676249,FALSE,FALSE
1635,6413,S52969_cds1_s_at,0.028540398542763,FALSE,FALSE
1636,2103,M62302_at,0.0285828270682939,FALSE,FALSE
1637,4124,X12791_at,0.0285924671970995,FALSE,FALSE
1638,2009,M38591_at,0.0286217569010148,FALSE,FALSE
1639,1939,M31899_at,0.0286674278592106,FALSE,FALSE
1640,6192,M16652_at,0.0287053737744028,FALSE,FALSE
1641,1917,M30496_at,0.0287663346041873,FALSE,FALSE
1642,2898,U20428_at,0.0288518455480132,FALSE,FALSE
1643,3728,U78027_rna4_at,0.028921283418388,FALSE,FALSE
1644,4024,X01060_at,0.0289281050715968,FALSE,FALSE
1645,2663,U07225_at,0.0289453452557543,FALSE,FALSE
1646,616,D83702_at,0.0289835214672177,FALSE,FALSE
1647,5385,U14394_at,0.0289966622459694,FALSE,FALSE
1648,1954,M33308_at,0.0290579957421211,FALSE,FALSE
1649,2412,M96982_at,0.02909410672602,FALSE,FALSE
1650,3426,U57342_at,0.0291077334166816,FALSE,FALSE
1651,2435,S42303_at,0.0291103350324666,FALSE,FALSE
1652,3095,U35407_at,0.0291228067119394,FALSE,FALSE
1653,3707,U76992_at,0.0291823088678323,FALSE,FALSE
1654,834,HG2279-HT2375_at,0.0291860852733499,FALSE,FALSE
1655,4933,Y00291_at,0.0292994968451143,FALSE,FALSE
1656,1557,L39061_at,0.0293058492245787,FALSE,FALSE
1657,3629,U69645_at,0.0293202653999241,FALSE,FALSE
1658,754,D87989_at,0.0293888421730245,FALSE,FALSE
1659,1811,M21904_at,0.0294220432460416,FALSE,FALSE
1660,6196,M16750_s_at,0.0294263898799183,FALSE,FALSE
1661,5205,Z73903_at,0.0294340768249056,FALSE,FALSE
1662,793,HG1111-HT1111_at,0.0294346973697279,FALSE,FALSE
1663,5990,X14684_s_at,0.0295068276267467,FALSE,FALSE
1664,6777,HG2887-HT3031_at,0.029507482900818,FALSE,FALSE
1665,3049,U32576_rna1_at,0.0296139468227834,FALSE,FALSE
1666,6239,X95325_s_at,0.0297065798041347,FALSE,FALSE
1667,3555,U65410_at,0.029718296812285,FALSE,FALSE
1668,292,D23662_at,0.0297354387266341,FALSE,FALSE
1669,265,D16626_at,0.0297731437287695,FALSE,FALSE
1670,5966,M26004_s_at,0.0299644977192859,FALSE,FALSE
1671,1586,L40586_at,0.0300565889282306,FALSE,FALSE
1672,4512,X71874_cds1_at,0.0300873783942237,FALSE,FALSE
1673,872,HG2724-HT2820_at,0.0302428843618103,FALSE,FALSE
1674,2437,S43646_at,0.0302805661274725,FALSE,FALSE
1675,3634,U70322_at,0.030297049254236,FALSE,FALSE
1676,2040,M57506_rna1_at,0.0304166707194674,FALSE,FALSE
1677,3830,U82169_at,0.030424883009507,FALSE,FALSE
1678,1989,M36067_at,0.0305479802076806,FALSE,FALSE
1679,5398,U25988_at,0.0306783412175794,FALSE,FALSE
1680,3286,U48437_at,0.0307068522728082,FALSE,FALSE
1681,1307,L13286_at,0.0307377998141098,FALSE,FALSE
1682,3069,U33821_at,0.0307654180415127,FALSE,FALSE
1683,7073,M60750_f_at,0.0308211970658933,FALSE,FALSE
1684,6086,L22524_s_at,0.0308475848534921,FALSE,FALSE
1685,4704,X83618_at,0.0309514544986939,FALSE,FALSE
1686,2684,U08023_at,0.0310027424902731,FALSE,FALSE
1687,6549,X85137_s_at,0.0310062150465356,FALSE,FALSE
1688,5604,D29640_s_at,0.0310164046457151,FALSE,FALSE
1689,12,AFFX-BioB-3_st,0.0310712864113936,FALSE,FALSE
1690,4440,X66417_at,0.0311467732299318,FALSE,FALSE
1691,5742,HG4069-HT4339_s_at,0.0311880772495149,FALSE,FALSE
1692,6715,X98178_s_at,0.0312184298409524,FALSE,FALSE
1693,3776,U79280_at,0.031248339084262,FALSE,FALSE
1694,5525,AC002477_s_at,0.0312527441458467,FALSE,FALSE
1695,702,D87258_at,0.0313728047250748,FALSE,FALSE
1696,3615,U68233_at,0.0313830937343847,FALSE,FALSE
1697,6597,X99586_s_at,0.0315123688285393,FALSE,FALSE
1698,4989,Y09443_at,0.0315327320330217,FALSE,FALSE
1699,5773,M29037_s_at,0.0316347156186957,FALSE,FALSE
1700,1406,L22214_at,0.0316679641944153,FALSE,FALSE
1701,6002,J05200_rna1_s_at,0.0317180303395666,FALSE,FALSE
1702,5169,Z49099_at,0.031733409197682,FALSE,FALSE
1703,6262,M29277_at,0.0318257351083726,FALSE,FALSE
1704,1780,M19645_at,0.0318783950969637,FALSE,FALSE
1705,6141,Y08765_s_at,0.0319142788863153,FALSE,FALSE
1706,1382,L20316_at,0.0319249496002161,FALSE,FALSE
1707,1659,L77730_at,0.0319703520895697,FALSE,FALSE
1708,3332,U50743_at,0.0320395448623508,FALSE,FALSE
1709,6306,M36653_s_at,0.0320817298628121,FALSE,FALSE
1710,4961,Y07847_at,0.0321533088896948,FALSE,FALSE
1711,6555,X93511_s_at,0.0321536217326829,FALSE,FALSE
1712,7086,V00551_f_at,0.0321958667763186,FALSE,FALSE
1713,2138,M63896_at,0.0322432826648571,FALSE,FALSE
1714,5318,L43576_at,0.0323797075713619,FALSE,FALSE
1715,7071,M37755_f_at,0.0324459086926593,FALSE,FALSE
1716,4092,X06617_at,0.0324838460365,FALSE,FALSE
1717,3196,U42387_at,0.0325817428574052,FALSE,FALSE
1718,4605,X78549_at,0.0327239150423954,FALSE,FALSE
1719,2563,U00115_at,0.0327316998945119,FALSE,FALSE
1720,5123,Z33642_at,0.0327917317154569,FALSE,FALSE
1721,444,D45399_at,0.0328381439620337,FALSE,FALSE
1722,2027,M55284_at,0.0328607048219622,FALSE,FALSE
1723,5106,Z29064_at,0.033002361428516,FALSE,FALSE
1724,5528,AF001787_s_at,0.0330128896322059,FALSE,FALSE
1725,3757,U79254_at,0.0330221377705696,FALSE,FALSE
1726,4383,X63337_at,0.03305781230518,FALSE,FALSE
1727,2965,U26710_at,0.033065951607449,FALSE,FALSE
1728,6642,U90543_at,0.0331832726168915,FALSE,FALSE
1729,566,D78586_at,0.0331847747123125,FALSE,FALSE
1730,6646,Y07827_s_at,0.0332224774981643,FALSE,FALSE
1731,4606,X78565_at,0.0332262212097,FALSE,FALSE
1732,3731,U78180_at,0.0332491089916212,FALSE,FALSE
1733,3486,U60521_at,0.0333133230672815,FALSE,FALSE
1734,6007,M34996_s_at,0.033440494970047,FALSE,FALSE
1735,4960,Y07846_at,0.0334422398240651,FALSE,FALSE
1736,322,D26598_at,0.0334516980086067,FALSE,FALSE
1737,6875,M99436_at,0.0334834201328722,FALSE,FALSE
1738,505,D55696_at,0.0335219518408932,FALSE,FALSE
1739,2647,U05659_at,0.0335646242566886,FALSE,FALSE
1740,618,D83735_at,0.0336327945045526,FALSE,FALSE
1741,2489,S75168_rna1_at,0.0336864440984116,FALSE,FALSE
1742,1185,L01664_at,0.033717077093482,FALSE,FALSE
1743,1225,L06845_at,0.0337437223589039,FALSE,FALSE
1744,2537,S81914_at,0.0337558938770915,FALSE,FALSE
1745,4599,X77909_at,0.0338571312338599,FALSE,FALSE
1746,464,D50310_at,0.0339490900624558,FALSE,FALSE
1747,3951,U90918_at,0.0340597725926629,FALSE,FALSE
1748,238,D14689_at,0.0341166344553031,FALSE,FALSE
1749,1387,L20773_at,0.0341286359143608,FALSE,FALSE
1750,1895,M28879_at,0.0342090066825672,FALSE,FALSE
1751,6767,U57341_r_at,0.0342398140404625,FALSE,FALSE
1752,3155,U39817_at,0.0342441523822728,FALSE,FALSE
1753,219,D13969_at,0.0342804466164526,FALSE,FALSE
1754,1322,L13977_at,0.0342975494798652,FALSE,FALSE
1755,5345,M58026_at,0.0343311178715098,FALSE,FALSE
1756,5334,M20566_at,0.0343333253325019,FALSE,FALSE
1757,1018,HG4740-HT5187_at,0.0343742177717884,FALSE,FALSE
1758,2618,U03642_at,0.0344009432821931,FALSE,FALSE
1759,5996,S40719_s_at,0.0344940681207339,FALSE,FALSE
1760,685,D86985_at,0.034522071224082,FALSE,FALSE
1761,4079,X05409_at,0.0345604291325512,FALSE,FALSE
1762,5262,D64108_at,0.0345630346554528,FALSE,FALSE
1763,5967,S62696_s_at,0.0345892464341341,FALSE,FALSE
1764,6173,M13928_s_at,0.0347424496965037,FALSE,FALSE
1765,1343,L15702_at,0.0347745490697491,FALSE,FALSE
1766,4896,X98743_at,0.0348421540186762,FALSE,FALSE
1767,4425,X65873_at,0.0350138653297788,FALSE,FALSE
